date,distance,time,heart_rate,speed,duration
2022-05-10,15880,2022-05-10T22:24:58Z,148,8.910915994466029,1.1222190856933594
2022-05-10,15890,2022-05-10T22:24:59Z,148,8.8388930310148055,1.1313633918762207
2022-05-10,15900,2022-05-10T22:25:00Z,148,8.894132715270548,1.1243367195129395
2022-05-10,15910,2022-05-10T22:25:01Z,148,9.116621260749943,1.0968976020812988
2022-05-10,15920,2022-05-10T22:25:02Z,148,9.327864229588492,1.072056770324707
2022-05-10,15930,2022-05-10T22:25:03Z,148,9.561247157649982,1.0458886623382568
2022-05-10,15940,2022-05-10T22:25:04Z,148,9.623455116053577,1.0391278266906738
2022-05-10,15950,2022-05-10T22:25:05Z,148,9.33971404376076,1.0706965923309326
2022-05-10,15960,2022-05-10T22:25:06Z,148,8.755385090037828,1.1421542167663574
2022-05-10,15970,2022-05-10T22:25:08Z,148,7.885728767888722,1.268113613128662
2022-05-10,15980,2022-05-10T22:25:09Z,147.49843699257872,7.02439586451502,1.423609972000122
2022-05-10,15990,2022-05-10T22:25:10Z,147,6.980797540753735,1.4325010776519775
2022-05-10,16000,2022-05-10T22:25:12Z,147,7.177562314402701,1.393230676651001
2022-05-10,16010,2022-05-10T22:25:13Z,147,7.20289358796596,1.3883309364318848
2022-05-10,16020,2022-05-10T22:25:15Z,147.09247519792766,7.262958393399049,1.3768494129180908
2022-05-10,16030,2022-05-10T22:25:16Z,148,7.200337708099827,1.3888237476348877
2022-05-10,16040,2022-05-10T22:25:17Z,148,7.106495330198501,1.407163381576538
2022-05-10,16050,2022-05-10T22:25:19Z,148.4143945761545,6.553370632027879,1.5259323120117187
2022-05-10,16060,2022-05-10T22:25:21Z,149,5.625230427957273,1.7777049541473389
2022-05-10,16070,2022-05-10T22:25:23Z,148,4.4726909966691855,2.235790491104126
2022-05-10,16080,2022-05-10T22:25:25Z,148,4.335845060492749,2.3063554763793945
2022-05-10,16090,2022-05-10T22:25:27Z,148.44388011144093,5.849203295565428,1.70963454246521
2022-05-10,16100,2022-05-10T22:25:28Z,149,6.440113131412392,1.5527677536010742
2022-05-10,16110,2022-05-10T22:25:31Z,150,4.92082665773145,2.0321788787841797
2022-05-10,16120,2022-05-10T22:25:33Z,149.810649814774,4.628508042249897,2.1605234146118164
2022-05-10,16130,2022-05-10T22:25:35Z,149,4.401000047952104,2.2722108364105225
2022-05-10,16140,2022-05-10T22:25:37Z,148,4.173487894428956,2.3960773944854736
2022-05-10,16150,2022-05-10T22:25:40Z,149.088239583276,4.4830960835073785,2.2306013107299805
2022-05-10,16160,2022-05-10T22:25:42Z,150.4818500997407,4.177789199295186,2.3936104774475098
2022-05-10,16170,2022-05-10T22:25:45Z,152,3.827390449117282,2.612746238708496
2022-05-10,16180,2022-05-10T22:25:47Z,153,3.9196571511129514,2.551243543624878
2022-05-10,16190,2022-05-10T22:25:50Z,154,4.001673062773437,2.4989547729492187
2022-05-10,16200,2022-05-10T22:25:52Z,154,3.853835726584201,2.5948173999786377
2022-05-10,16210,2022-05-10T22:25:55Z,155,3.79932503007581,2.6320464611053467
2022-05-10,16220,2022-05-10T22:25:57Z,156,4.023763619390295,2.4852354526519775
2022-05-10,16230,2022-05-10T22:26:00Z,158,4.005639577587502,2.4964802265167236
2022-05-10,16240,2022-05-10T22:26:02Z,159.93883407043,3.867784117672445,2.5854597091674805
2022-05-10,16250,2022-05-10T22:26:05Z,161.7193036027186,3.59651470335406,2.7804696559906006
2022-05-10,16260,2022-05-10T22:26:08Z,163,3.704603568138479,2.6993441581726074
2022-05-10,16270,2022-05-10T22:26:10Z,164,4.090439957639611,2.4447247982025146
2022-05-10,16280,2022-05-10T22:26:13Z,164.15208474175108,4.3692692004993985,2.2887122631073
2022-05-10,16290,2022-05-10T22:26:15Z,165,4.477771089958242,2.2332539558410645
2022-05-10,16300,2022-05-10T22:26:17Z,165.4921942167475,4.746410235750711,2.1068553924560547
2022-05-10,16310,2022-05-10T22:26:19Z,166,4.720116479620005,2.118591785430908
2022-05-10,16320,2022-05-10T22:26:21Z,166,4.388597296070837,2.278632402420044
2022-05-10,16330,2022-05-10T22:26:24Z,165,3.9524675311458064,2.5300650596618652
2022-05-10,16340,2022-05-10T22:26:27Z,164.77177825814078,3.560317543046246,2.8087382316589355
2022-05-10,16350,2022-05-10T22:26:30Z,164,3.1763612246961226,3.148256540298462
2022-05-10,16360,2022-05-10T22:26:33Z,164,3.247144187293841,3.0796291828155518
2022-05-10,16370,2022-05-10T22:26:37Z,165,2.6391956838120363,3.7890331745147705
2022-05-10,16380,2022-05-10T22:26:40Z,165,3.546364723855108,2.819788932800293
2022-05-10,16390,2022-05-10T22:26:42Z,164.55256186874715,4.197256350116672,2.3825087547302246
2022-05-10,16400,2022-05-10T22:26:44Z,164,4.295660540007532,2.3279306888580322
2022-05-10,16410,2022-05-10T22:26:47Z,164,3.1848658611073906,3.1398496627807617
2022-05-10,16420,2022-05-10T22:26:51Z,163.57634493186765,2.8502725265127826,3.508436441421509
2022-05-10,16430,2022-05-10T22:26:54Z,162,2.9821400956789477,3.3532965183258057
2022-05-10,16440,2022-05-10T22:26:57Z,161.21201274111579,4.106672938174182,2.43506121635437
2022-05-10,16450,2022-05-10T22:26:59Z,162,5.074859643839399,1.9704978466033936
2022-05-10,16460,2022-05-10T22:27:00Z,162.92650279778647,5.7339709601025755,1.7439920902252197
2022-05-10,16470,2022-05-10T22:27:02Z,163,6.174951946632495,1.61944580078125
